pipeline,identifier_type,identifier,eid,pid,probe_name,request_kind,object_or_dataset,collection,required,purpose
ephys_bs,pid,068538e4-08a7-4d11-a807-e9cf698d63b8,d5b1e763-aef9-412d-ade0-db38692ce19b,068538e4-08a7-4d11-a807-e9cf698d63b8,probe01,alf_object,trials,ONE-resolved ALF collection,true,"Choices, contrasts, block probability and alignment events"
ephys_bs,pid,068538e4-08a7-4d11-a807-e9cf698d63b8,d5b1e763-aef9-412d-ade0-db38692ce19b,068538e4-08a7-4d11-a807-e9cf698d63b8,probe01,dataset,_ibl_laserStimulation.intervals.npy,ONE-resolved,true,Optogenetic trial timing
ephys_bs,pid,068538e4-08a7-4d11-a807-e9cf698d63b8,d5b1e763-aef9-412d-ade0-db38692ce19b,068538e4-08a7-4d11-a807-e9cf698d63b8,probe01,spike_sorting_object,spikes,SpikeSortingLoader-resolved,true,"Spike times, clusters, amplitudes and depths"
ephys_bs,pid,068538e4-08a7-4d11-a807-e9cf698d63b8,d5b1e763-aef9-412d-ade0-db38692ce19b,068538e4-08a7-4d11-a807-e9cf698d63b8,probe01,spike_sorting_object,clusters,SpikeSortingLoader-resolved,true,Cluster metrics and anatomical assignments
ephys_bs,pid,068538e4-08a7-4d11-a807-e9cf698d63b8,d5b1e763-aef9-412d-ade0-db38692ce19b,068538e4-08a7-4d11-a807-e9cf698d63b8,probe01,spike_sorting_object,channels,SpikeSortingLoader-resolved,true,Channel geometry and anatomical assignments
ephys_bs,pid,068538e4-08a7-4d11-a807-e9cf698d63b8,d5b1e763-aef9-412d-ade0-db38692ce19b,068538e4-08a7-4d11-a807-e9cf698d63b8,probe01,spike_sorting_object,waveforms_or_templates,SpikeSortingLoader-resolved,true,Light-artifact and waveform-amplitude quality control
ephys_bs,pid,068538e4-08a7-4d11-a807-e9cf698d63b8,d5b1e763-aef9-412d-ade0-db38692ce19b,068538e4-08a7-4d11-a807-e9cf698d63b8,probe01,alyx_record,probe_insertion_and_session,Alyx,true,PID-to-EID mapping and insertion metadata
ephys_bs,pid,09ee9be3-3c85-46bb-aed3-3143862ef03d,58d42c6c-774a-4fb3-b673-0f90cfe10ab9,09ee9be3-3c85-46bb-aed3-3143862ef03d,probe00,alf_object,trials,ONE-resolved ALF collection,true,"Choices, contrasts, block probability and alignment events"
ephys_bs,pid,09ee9be3-3c85-46bb-aed3-3143862ef03d,58d42c6c-774a-4fb3-b673-0f90cfe10ab9,09ee9be3-3c85-46bb-aed3-3143862ef03d,probe00,dataset,_ibl_laserStimulation.intervals.npy,ONE-resolved,true,Optogenetic trial timing
ephys_bs,pid,09ee9be3-3c85-46bb-aed3-3143862ef03d,58d42c6c-774a-4fb3-b673-0f90cfe10ab9,09ee9be3-3c85-46bb-aed3-3143862ef03d,probe00,spike_sorting_object,spikes,SpikeSortingLoader-resolved,true,"Spike times, clusters, amplitudes and depths"
ephys_bs,pid,09ee9be3-3c85-46bb-aed3-3143862ef03d,58d42c6c-774a-4fb3-b673-0f90cfe10ab9,09ee9be3-3c85-46bb-aed3-3143862ef03d,probe00,spike_sorting_object,clusters,SpikeSortingLoader-resolved,true,Cluster metrics and anatomical assignments
ephys_bs,pid,09ee9be3-3c85-46bb-aed3-3143862ef03d,58d42c6c-774a-4fb3-b673-0f90cfe10ab9,09ee9be3-3c85-46bb-aed3-3143862ef03d,probe00,spike_sorting_object,channels,SpikeSortingLoader-resolved,true,Channel geometry and anatomical assignments
ephys_bs,pid,09ee9be3-3c85-46bb-aed3-3143862ef03d,58d42c6c-774a-4fb3-b673-0f90cfe10ab9,09ee9be3-3c85-46bb-aed3-3143862ef03d,probe00,spike_sorting_object,waveforms_or_templates,SpikeSortingLoader-resolved,true,Light-artifact and waveform-amplitude quality control
ephys_bs,pid,09ee9be3-3c85-46bb-aed3-3143862ef03d,58d42c6c-774a-4fb3-b673-0f90cfe10ab9,09ee9be3-3c85-46bb-aed3-3143862ef03d,probe00,alyx_record,probe_insertion_and_session,Alyx,true,PID-to-EID mapping and insertion metadata
ephys_bs,pid,126cfd2e-2fa4-4d81-a520-25bbeab59fae,f453dd8b-8edc-4885-af0b-e9b92a3b8703,126cfd2e-2fa4-4d81-a520-25bbeab59fae,probe00,alf_object,trials,ONE-resolved ALF collection,true,"Choices, contrasts, block probability and alignment events"
ephys_bs,pid,126cfd2e-2fa4-4d81-a520-25bbeab59fae,f453dd8b-8edc-4885-af0b-e9b92a3b8703,126cfd2e-2fa4-4d81-a520-25bbeab59fae,probe00,dataset,_ibl_laserStimulation.intervals.npy,ONE-resolved,true,Optogenetic trial timing
ephys_bs,pid,126cfd2e-2fa4-4d81-a520-25bbeab59fae,f453dd8b-8edc-4885-af0b-e9b92a3b8703,126cfd2e-2fa4-4d81-a520-25bbeab59fae,probe00,spike_sorting_object,spikes,SpikeSortingLoader-resolved,true,"Spike times, clusters, amplitudes and depths"
ephys_bs,pid,126cfd2e-2fa4-4d81-a520-25bbeab59fae,f453dd8b-8edc-4885-af0b-e9b92a3b8703,126cfd2e-2fa4-4d81-a520-25bbeab59fae,probe00,spike_sorting_object,clusters,SpikeSortingLoader-resolved,true,Cluster metrics and anatomical assignments
ephys_bs,pid,126cfd2e-2fa4-4d81-a520-25bbeab59fae,f453dd8b-8edc-4885-af0b-e9b92a3b8703,126cfd2e-2fa4-4d81-a520-25bbeab59fae,probe00,spike_sorting_object,channels,SpikeSortingLoader-resolved,true,Channel geometry and anatomical assignments
ephys_bs,pid,126cfd2e-2fa4-4d81-a520-25bbeab59fae,f453dd8b-8edc-4885-af0b-e9b92a3b8703,126cfd2e-2fa4-4d81-a520-25bbeab59fae,probe00,spike_sorting_object,waveforms_or_templates,SpikeSortingLoader-resolved,true,Light-artifact and waveform-amplitude quality control
ephys_bs,pid,126cfd2e-2fa4-4d81-a520-25bbeab59fae,f453dd8b-8edc-4885-af0b-e9b92a3b8703,126cfd2e-2fa4-4d81-a520-25bbeab59fae,probe00,alyx_record,probe_insertion_and_session,Alyx,true,PID-to-EID mapping and insertion metadata
ephys_bs,pid,1285d34a-d2a2-418b-9ba7-b0ad55025b6c,4c65b24c-803f-468d-a02b-96ba5470fcef,1285d34a-d2a2-418b-9ba7-b0ad55025b6c,probe00,alf_object,trials,ONE-resolved ALF collection,true,"Choices, contrasts, block probability and alignment events"
ephys_bs,pid,1285d34a-d2a2-418b-9ba7-b0ad55025b6c,4c65b24c-803f-468d-a02b-96ba5470fcef,1285d34a-d2a2-418b-9ba7-b0ad55025b6c,probe00,dataset,_ibl_laserStimulation.intervals.npy,ONE-resolved,true,Optogenetic trial timing
ephys_bs,pid,1285d34a-d2a2-418b-9ba7-b0ad55025b6c,4c65b24c-803f-468d-a02b-96ba5470fcef,1285d34a-d2a2-418b-9ba7-b0ad55025b6c,probe00,spike_sorting_object,spikes,SpikeSortingLoader-resolved,true,"Spike times, clusters, amplitudes and depths"
ephys_bs,pid,1285d34a-d2a2-418b-9ba7-b0ad55025b6c,4c65b24c-803f-468d-a02b-96ba5470fcef,1285d34a-d2a2-418b-9ba7-b0ad55025b6c,probe00,spike_sorting_object,clusters,SpikeSortingLoader-resolved,true,Cluster metrics and anatomical assignments
ephys_bs,pid,1285d34a-d2a2-418b-9ba7-b0ad55025b6c,4c65b24c-803f-468d-a02b-96ba5470fcef,1285d34a-d2a2-418b-9ba7-b0ad55025b6c,probe00,spike_sorting_object,channels,SpikeSortingLoader-resolved,true,Channel geometry and anatomical assignments
ephys_bs,pid,1285d34a-d2a2-418b-9ba7-b0ad55025b6c,4c65b24c-803f-468d-a02b-96ba5470fcef,1285d34a-d2a2-418b-9ba7-b0ad55025b6c,probe00,spike_sorting_object,waveforms_or_templates,SpikeSortingLoader-resolved,true,Light-artifact and waveform-amplitude quality control
ephys_bs,pid,1285d34a-d2a2-418b-9ba7-b0ad55025b6c,4c65b24c-803f-468d-a02b-96ba5470fcef,1285d34a-d2a2-418b-9ba7-b0ad55025b6c,probe00,alyx_record,probe_insertion_and_session,Alyx,true,PID-to-EID mapping and insertion metadata
ephys_bs,pid,141fba8a-403d-44f2-89bc-0d8cd45f611e,fd73354c-65cc-4552-a736-b5ebc47a7552,141fba8a-403d-44f2-89bc-0d8cd45f611e,probe01,alf_object,trials,ONE-resolved ALF collection,true,"Choices, contrasts, block probability and alignment events"
ephys_bs,pid,141fba8a-403d-44f2-89bc-0d8cd45f611e,fd73354c-65cc-4552-a736-b5ebc47a7552,141fba8a-403d-44f2-89bc-0d8cd45f611e,probe01,dataset,_ibl_laserStimulation.intervals.npy,ONE-resolved,true,Optogenetic trial timing
ephys_bs,pid,141fba8a-403d-44f2-89bc-0d8cd45f611e,fd73354c-65cc-4552-a736-b5ebc47a7552,141fba8a-403d-44f2-89bc-0d8cd45f611e,probe01,spike_sorting_object,spikes,SpikeSortingLoader-resolved,true,"Spike times, clusters, amplitudes and depths"
ephys_bs,pid,141fba8a-403d-44f2-89bc-0d8cd45f611e,fd73354c-65cc-4552-a736-b5ebc47a7552,141fba8a-403d-44f2-89bc-0d8cd45f611e,probe01,spike_sorting_object,clusters,SpikeSortingLoader-resolved,true,Cluster metrics and anatomical assignments
ephys_bs,pid,141fba8a-403d-44f2-89bc-0d8cd45f611e,fd73354c-65cc-4552-a736-b5ebc47a7552,141fba8a-403d-44f2-89bc-0d8cd45f611e,probe01,spike_sorting_object,channels,SpikeSortingLoader-resolved,true,Channel geometry and anatomical assignments
ephys_bs,pid,141fba8a-403d-44f2-89bc-0d8cd45f611e,fd73354c-65cc-4552-a736-b5ebc47a7552,141fba8a-403d-44f2-89bc-0d8cd45f611e,probe01,spike_sorting_object,waveforms_or_templates,SpikeSortingLoader-resolved,true,Light-artifact and waveform-amplitude quality control
ephys_bs,pid,141fba8a-403d-44f2-89bc-0d8cd45f611e,fd73354c-65cc-4552-a736-b5ebc47a7552,141fba8a-403d-44f2-89bc-0d8cd45f611e,probe01,alyx_record,probe_insertion_and_session,Alyx,true,PID-to-EID mapping and insertion metadata
ephys_bs,pid,1579269a-17c2-46ef-a14e-448217386454,561bf4c6-4efe-4820-a2aa-6552305495a0,1579269a-17c2-46ef-a14e-448217386454,probe01,alf_object,trials,ONE-resolved ALF collection,true,"Choices, contrasts, block probability and alignment events"
ephys_bs,pid,1579269a-17c2-46ef-a14e-448217386454,561bf4c6-4efe-4820-a2aa-6552305495a0,1579269a-17c2-46ef-a14e-448217386454,probe01,dataset,_ibl_laserStimulation.intervals.npy,ONE-resolved,true,Optogenetic trial timing
ephys_bs,pid,1579269a-17c2-46ef-a14e-448217386454,561bf4c6-4efe-4820-a2aa-6552305495a0,1579269a-17c2-46ef-a14e-448217386454,probe01,spike_sorting_object,spikes,SpikeSortingLoader-resolved,true,"Spike times, clusters, amplitudes and depths"
ephys_bs,pid,1579269a-17c2-46ef-a14e-448217386454,561bf4c6-4efe-4820-a2aa-6552305495a0,1579269a-17c2-46ef-a14e-448217386454,probe01,spike_sorting_object,clusters,SpikeSortingLoader-resolved,true,Cluster metrics and anatomical assignments
ephys_bs,pid,1579269a-17c2-46ef-a14e-448217386454,561bf4c6-4efe-4820-a2aa-6552305495a0,1579269a-17c2-46ef-a14e-448217386454,probe01,spike_sorting_object,channels,SpikeSortingLoader-resolved,true,Channel geometry and anatomical assignments
ephys_bs,pid,1579269a-17c2-46ef-a14e-448217386454,561bf4c6-4efe-4820-a2aa-6552305495a0,1579269a-17c2-46ef-a14e-448217386454,probe01,spike_sorting_object,waveforms_or_templates,SpikeSortingLoader-resolved,true,Light-artifact and waveform-amplitude quality control
ephys_bs,pid,1579269a-17c2-46ef-a14e-448217386454,561bf4c6-4efe-4820-a2aa-6552305495a0,1579269a-17c2-46ef-a14e-448217386454,probe01,alyx_record,probe_insertion_and_session,Alyx,true,PID-to-EID mapping and insertion metadata
ephys_bs,pid,15eca47c-a6fe-4b7b-99fd-2657549c3258,f89442d6-da7c-4731-b88a-f264f6d1934b,15eca47c-a6fe-4b7b-99fd-2657549c3258,probe00,alf_object,trials,ONE-resolved ALF collection,true,"Choices, contrasts, block probability and alignment events"
ephys_bs,pid,15eca47c-a6fe-4b7b-99fd-2657549c3258,f89442d6-da7c-4731-b88a-f264f6d1934b,15eca47c-a6fe-4b7b-99fd-2657549c3258,probe00,dataset,_ibl_laserStimulation.intervals.npy,ONE-resolved,true,Optogenetic trial timing
ephys_bs,pid,15eca47c-a6fe-4b7b-99fd-2657549c3258,f89442d6-da7c-4731-b88a-f264f6d1934b,15eca47c-a6fe-4b7b-99fd-2657549c3258,probe00,spike_sorting_object,spikes,SpikeSortingLoader-resolved,true,"Spike times, clusters, amplitudes and depths"
ephys_bs,pid,15eca47c-a6fe-4b7b-99fd-2657549c3258,f89442d6-da7c-4731-b88a-f264f6d1934b,15eca47c-a6fe-4b7b-99fd-2657549c3258,probe00,spike_sorting_object,clusters,SpikeSortingLoader-resolved,true,Cluster metrics and anatomical assignments
ephys_bs,pid,15eca47c-a6fe-4b7b-99fd-2657549c3258,f89442d6-da7c-4731-b88a-f264f6d1934b,15eca47c-a6fe-4b7b-99fd-2657549c3258,probe00,spike_sorting_object,channels,SpikeSortingLoader-resolved,true,Channel geometry and anatomical assignments
ephys_bs,pid,15eca47c-a6fe-4b7b-99fd-2657549c3258,f89442d6-da7c-4731-b88a-f264f6d1934b,15eca47c-a6fe-4b7b-99fd-2657549c3258,probe00,spike_sorting_object,waveforms_or_templates,SpikeSortingLoader-resolved,true,Light-artifact and waveform-amplitude quality control
ephys_bs,pid,15eca47c-a6fe-4b7b-99fd-2657549c3258,f89442d6-da7c-4731-b88a-f264f6d1934b,15eca47c-a6fe-4b7b-99fd-2657549c3258,probe00,alyx_record,probe_insertion_and_session,Alyx,true,PID-to-EID mapping and insertion metadata
ephys_bs,pid,19b9e2f8-5e46-4ff4-bef3-4652019be01a,77268c3c-7879-4a7a-b83c-97e17293613a,19b9e2f8-5e46-4ff4-bef3-4652019be01a,probe00,alf_object,trials,ONE-resolved ALF collection,true,"Choices, contrasts, block probability and alignment events"
ephys_bs,pid,19b9e2f8-5e46-4ff4-bef3-4652019be01a,77268c3c-7879-4a7a-b83c-97e17293613a,19b9e2f8-5e46-4ff4-bef3-4652019be01a,probe00,dataset,_ibl_laserStimulation.intervals.npy,ONE-resolved,true,Optogenetic trial timing
ephys_bs,pid,19b9e2f8-5e46-4ff4-bef3-4652019be01a,77268c3c-7879-4a7a-b83c-97e17293613a,19b9e2f8-5e46-4ff4-bef3-4652019be01a,probe00,spike_sorting_object,spikes,SpikeSortingLoader-resolved,true,"Spike times, clusters, amplitudes and depths"
ephys_bs,pid,19b9e2f8-5e46-4ff4-bef3-4652019be01a,77268c3c-7879-4a7a-b83c-97e17293613a,19b9e2f8-5e46-4ff4-bef3-4652019be01a,probe00,spike_sorting_object,clusters,SpikeSortingLoader-resolved,true,Cluster metrics and anatomical assignments
ephys_bs,pid,19b9e2f8-5e46-4ff4-bef3-4652019be01a,77268c3c-7879-4a7a-b83c-97e17293613a,19b9e2f8-5e46-4ff4-bef3-4652019be01a,probe00,spike_sorting_object,channels,SpikeSortingLoader-resolved,true,Channel geometry and anatomical assignments
ephys_bs,pid,19b9e2f8-5e46-4ff4-bef3-4652019be01a,77268c3c-7879-4a7a-b83c-97e17293613a,19b9e2f8-5e46-4ff4-bef3-4652019be01a,probe00,spike_sorting_object,waveforms_or_templates,SpikeSortingLoader-resolved,true,Light-artifact and waveform-amplitude quality control
ephys_bs,pid,19b9e2f8-5e46-4ff4-bef3-4652019be01a,77268c3c-7879-4a7a-b83c-97e17293613a,19b9e2f8-5e46-4ff4-bef3-4652019be01a,probe00,alyx_record,probe_insertion_and_session,Alyx,true,PID-to-EID mapping and insertion metadata
ephys_bs,pid,1bffcd91-1e56-4724-9047-69e18bc7a104,513b8846-b3f5-4fb9-892f-db3bcd520054,1bffcd91-1e56-4724-9047-69e18bc7a104,probe00,alf_object,trials,ONE-resolved ALF collection,true,"Choices, contrasts, block probability and alignment events"
ephys_bs,pid,1bffcd91-1e56-4724-9047-69e18bc7a104,513b8846-b3f5-4fb9-892f-db3bcd520054,1bffcd91-1e56-4724-9047-69e18bc7a104,probe00,dataset,_ibl_laserStimulation.intervals.npy,ONE-resolved,true,Optogenetic trial timing
ephys_bs,pid,1bffcd91-1e56-4724-9047-69e18bc7a104,513b8846-b3f5-4fb9-892f-db3bcd520054,1bffcd91-1e56-4724-9047-69e18bc7a104,probe00,spike_sorting_object,spikes,SpikeSortingLoader-resolved,true,"Spike times, clusters, amplitudes and depths"
ephys_bs,pid,1bffcd91-1e56-4724-9047-69e18bc7a104,513b8846-b3f5-4fb9-892f-db3bcd520054,1bffcd91-1e56-4724-9047-69e18bc7a104,probe00,spike_sorting_object,clusters,SpikeSortingLoader-resolved,true,Cluster metrics and anatomical assignments
ephys_bs,pid,1bffcd91-1e56-4724-9047-69e18bc7a104,513b8846-b3f5-4fb9-892f-db3bcd520054,1bffcd91-1e56-4724-9047-69e18bc7a104,probe00,spike_sorting_object,channels,SpikeSortingLoader-resolved,true,Channel geometry and anatomical assignments
ephys_bs,pid,1bffcd91-1e56-4724-9047-69e18bc7a104,513b8846-b3f5-4fb9-892f-db3bcd520054,1bffcd91-1e56-4724-9047-69e18bc7a104,probe00,spike_sorting_object,waveforms_or_templates,SpikeSortingLoader-resolved,true,Light-artifact and waveform-amplitude quality control
ephys_bs,pid,1bffcd91-1e56-4724-9047-69e18bc7a104,513b8846-b3f5-4fb9-892f-db3bcd520054,1bffcd91-1e56-4724-9047-69e18bc7a104,probe00,alyx_record,probe_insertion_and_session,Alyx,true,PID-to-EID mapping and insertion metadata
ephys_bs,pid,227e4a3a-9340-48bc-82a3-dd0a04b123a9,f1e2b348-cdb5-4c0d-9ad2-41f16e47ec0a,227e4a3a-9340-48bc-82a3-dd0a04b123a9,probe00,alf_object,trials,ONE-resolved ALF collection,true,"Choices, contrasts, block probability and alignment events"
ephys_bs,pid,227e4a3a-9340-48bc-82a3-dd0a04b123a9,f1e2b348-cdb5-4c0d-9ad2-41f16e47ec0a,227e4a3a-9340-48bc-82a3-dd0a04b123a9,probe00,dataset,_ibl_laserStimulation.intervals.npy,ONE-resolved,true,Optogenetic trial timing
ephys_bs,pid,227e4a3a-9340-48bc-82a3-dd0a04b123a9,f1e2b348-cdb5-4c0d-9ad2-41f16e47ec0a,227e4a3a-9340-48bc-82a3-dd0a04b123a9,probe00,spike_sorting_object,spikes,SpikeSortingLoader-resolved,true,"Spike times, clusters, amplitudes and depths"
ephys_bs,pid,227e4a3a-9340-48bc-82a3-dd0a04b123a9,f1e2b348-cdb5-4c0d-9ad2-41f16e47ec0a,227e4a3a-9340-48bc-82a3-dd0a04b123a9,probe00,spike_sorting_object,clusters,SpikeSortingLoader-resolved,true,Cluster metrics and anatomical assignments
ephys_bs,pid,227e4a3a-9340-48bc-82a3-dd0a04b123a9,f1e2b348-cdb5-4c0d-9ad2-41f16e47ec0a,227e4a3a-9340-48bc-82a3-dd0a04b123a9,probe00,spike_sorting_object,channels,SpikeSortingLoader-resolved,true,Channel geometry and anatomical assignments
ephys_bs,pid,227e4a3a-9340-48bc-82a3-dd0a04b123a9,f1e2b348-cdb5-4c0d-9ad2-41f16e47ec0a,227e4a3a-9340-48bc-82a3-dd0a04b123a9,probe00,spike_sorting_object,waveforms_or_templates,SpikeSortingLoader-resolved,true,Light-artifact and waveform-amplitude quality control
ephys_bs,pid,227e4a3a-9340-48bc-82a3-dd0a04b123a9,f1e2b348-cdb5-4c0d-9ad2-41f16e47ec0a,227e4a3a-9340-48bc-82a3-dd0a04b123a9,probe00,alyx_record,probe_insertion_and_session,Alyx,true,PID-to-EID mapping and insertion metadata
ephys_bs,pid,246d8fa8-dbf5-486a-b074-a064b33f29e3,976077e3-132f-4f41-8b36-e289a6c9b59d,246d8fa8-dbf5-486a-b074-a064b33f29e3,probe00,alf_object,trials,ONE-resolved ALF collection,true,"Choices, contrasts, block probability and alignment events"
ephys_bs,pid,246d8fa8-dbf5-486a-b074-a064b33f29e3,976077e3-132f-4f41-8b36-e289a6c9b59d,246d8fa8-dbf5-486a-b074-a064b33f29e3,probe00,dataset,_ibl_laserStimulation.intervals.npy,ONE-resolved,true,Optogenetic trial timing
ephys_bs,pid,246d8fa8-dbf5-486a-b074-a064b33f29e3,976077e3-132f-4f41-8b36-e289a6c9b59d,246d8fa8-dbf5-486a-b074-a064b33f29e3,probe00,spike_sorting_object,spikes,SpikeSortingLoader-resolved,true,"Spike times, clusters, amplitudes and depths"
ephys_bs,pid,246d8fa8-dbf5-486a-b074-a064b33f29e3,976077e3-132f-4f41-8b36-e289a6c9b59d,246d8fa8-dbf5-486a-b074-a064b33f29e3,probe00,spike_sorting_object,clusters,SpikeSortingLoader-resolved,true,Cluster metrics and anatomical assignments
ephys_bs,pid,246d8fa8-dbf5-486a-b074-a064b33f29e3,976077e3-132f-4f41-8b36-e289a6c9b59d,246d8fa8-dbf5-486a-b074-a064b33f29e3,probe00,spike_sorting_object,channels,SpikeSortingLoader-resolved,true,Channel geometry and anatomical assignments
ephys_bs,pid,246d8fa8-dbf5-486a-b074-a064b33f29e3,976077e3-132f-4f41-8b36-e289a6c9b59d,246d8fa8-dbf5-486a-b074-a064b33f29e3,probe00,spike_sorting_object,waveforms_or_templates,SpikeSortingLoader-resolved,true,Light-artifact and waveform-amplitude quality control
ephys_bs,pid,246d8fa8-dbf5-486a-b074-a064b33f29e3,976077e3-132f-4f41-8b36-e289a6c9b59d,246d8fa8-dbf5-486a-b074-a064b33f29e3,probe00,alyx_record,probe_insertion_and_session,Alyx,true,PID-to-EID mapping and insertion metadata
ephys_bs,pid,27b42a9d-05bc-4635-9eb3-418c2894e5b2,d2283217-d659-4b45-a08a-e86556b65547,27b42a9d-05bc-4635-9eb3-418c2894e5b2,probe00,alf_object,trials,ONE-resolved ALF collection,true,"Choices, contrasts, block probability and alignment events"
ephys_bs,pid,27b42a9d-05bc-4635-9eb3-418c2894e5b2,d2283217-d659-4b45-a08a-e86556b65547,27b42a9d-05bc-4635-9eb3-418c2894e5b2,probe00,dataset,_ibl_laserStimulation.intervals.npy,ONE-resolved,true,Optogenetic trial timing
ephys_bs,pid,27b42a9d-05bc-4635-9eb3-418c2894e5b2,d2283217-d659-4b45-a08a-e86556b65547,27b42a9d-05bc-4635-9eb3-418c2894e5b2,probe00,spike_sorting_object,spikes,SpikeSortingLoader-resolved,true,"Spike times, clusters, amplitudes and depths"
ephys_bs,pid,27b42a9d-05bc-4635-9eb3-418c2894e5b2,d2283217-d659-4b45-a08a-e86556b65547,27b42a9d-05bc-4635-9eb3-418c2894e5b2,probe00,spike_sorting_object,clusters,SpikeSortingLoader-resolved,true,Cluster metrics and anatomical assignments
ephys_bs,pid,27b42a9d-05bc-4635-9eb3-418c2894e5b2,d2283217-d659-4b45-a08a-e86556b65547,27b42a9d-05bc-4635-9eb3-418c2894e5b2,probe00,spike_sorting_object,channels,SpikeSortingLoader-resolved,true,Channel geometry and anatomical assignments
ephys_bs,pid,27b42a9d-05bc-4635-9eb3-418c2894e5b2,d2283217-d659-4b45-a08a-e86556b65547,27b42a9d-05bc-4635-9eb3-418c2894e5b2,probe00,spike_sorting_object,waveforms_or_templates,SpikeSortingLoader-resolved,true,Light-artifact and waveform-amplitude quality control
ephys_bs,pid,27b42a9d-05bc-4635-9eb3-418c2894e5b2,d2283217-d659-4b45-a08a-e86556b65547,27b42a9d-05bc-4635-9eb3-418c2894e5b2,probe00,alyx_record,probe_insertion_and_session,Alyx,true,PID-to-EID mapping and insertion metadata
ephys_bs,pid,2e13e28b-8ec3-436c-8d63-408b323e9511,58d42c6c-774a-4fb3-b673-0f90cfe10ab9,2e13e28b-8ec3-436c-8d63-408b323e9511,probe01,alf_object,trials,ONE-resolved ALF collection,true,"Choices, contrasts, block probability and alignment events"
ephys_bs,pid,2e13e28b-8ec3-436c-8d63-408b323e9511,58d42c6c-774a-4fb3-b673-0f90cfe10ab9,2e13e28b-8ec3-436c-8d63-408b323e9511,probe01,dataset,_ibl_laserStimulation.intervals.npy,ONE-resolved,true,Optogenetic trial timing
ephys_bs,pid,2e13e28b-8ec3-436c-8d63-408b323e9511,58d42c6c-774a-4fb3-b673-0f90cfe10ab9,2e13e28b-8ec3-436c-8d63-408b323e9511,probe01,spike_sorting_object,spikes,SpikeSortingLoader-resolved,true,"Spike times, clusters, amplitudes and depths"
ephys_bs,pid,2e13e28b-8ec3-436c-8d63-408b323e9511,58d42c6c-774a-4fb3-b673-0f90cfe10ab9,2e13e28b-8ec3-436c-8d63-408b323e9511,probe01,spike_sorting_object,clusters,SpikeSortingLoader-resolved,true,Cluster metrics and anatomical assignments
ephys_bs,pid,2e13e28b-8ec3-436c-8d63-408b323e9511,58d42c6c-774a-4fb3-b673-0f90cfe10ab9,2e13e28b-8ec3-436c-8d63-408b323e9511,probe01,spike_sorting_object,channels,SpikeSortingLoader-resolved,true,Channel geometry and anatomical assignments
ephys_bs,pid,2e13e28b-8ec3-436c-8d63-408b323e9511,58d42c6c-774a-4fb3-b673-0f90cfe10ab9,2e13e28b-8ec3-436c-8d63-408b323e9511,probe01,spike_sorting_object,waveforms_or_templates,SpikeSortingLoader-resolved,true,Light-artifact and waveform-amplitude quality control
ephys_bs,pid,2e13e28b-8ec3-436c-8d63-408b323e9511,58d42c6c-774a-4fb3-b673-0f90cfe10ab9,2e13e28b-8ec3-436c-8d63-408b323e9511,probe01,alyx_record,probe_insertion_and_session,Alyx,true,PID-to-EID mapping and insertion metadata
ephys_bs,pid,32425853-de5f-4e5d-8a73-fe1285893c7f,dcb443ef-f59f-4a46-9f5b-9b8ed5ac4e8a,32425853-de5f-4e5d-8a73-fe1285893c7f,probe01,alf_object,trials,ONE-resolved ALF collection,true,"Choices, contrasts, block probability and alignment events"
ephys_bs,pid,32425853-de5f-4e5d-8a73-fe1285893c7f,dcb443ef-f59f-4a46-9f5b-9b8ed5ac4e8a,32425853-de5f-4e5d-8a73-fe1285893c7f,probe01,dataset,_ibl_laserStimulation.intervals.npy,ONE-resolved,true,Optogenetic trial timing
ephys_bs,pid,32425853-de5f-4e5d-8a73-fe1285893c7f,dcb443ef-f59f-4a46-9f5b-9b8ed5ac4e8a,32425853-de5f-4e5d-8a73-fe1285893c7f,probe01,spike_sorting_object,spikes,SpikeSortingLoader-resolved,true,"Spike times, clusters, amplitudes and depths"
ephys_bs,pid,32425853-de5f-4e5d-8a73-fe1285893c7f,dcb443ef-f59f-4a46-9f5b-9b8ed5ac4e8a,32425853-de5f-4e5d-8a73-fe1285893c7f,probe01,spike_sorting_object,clusters,SpikeSortingLoader-resolved,true,Cluster metrics and anatomical assignments
ephys_bs,pid,32425853-de5f-4e5d-8a73-fe1285893c7f,dcb443ef-f59f-4a46-9f5b-9b8ed5ac4e8a,32425853-de5f-4e5d-8a73-fe1285893c7f,probe01,spike_sorting_object,channels,SpikeSortingLoader-resolved,true,Channel geometry and anatomical assignments
ephys_bs,pid,32425853-de5f-4e5d-8a73-fe1285893c7f,dcb443ef-f59f-4a46-9f5b-9b8ed5ac4e8a,32425853-de5f-4e5d-8a73-fe1285893c7f,probe01,spike_sorting_object,waveforms_or_templates,SpikeSortingLoader-resolved,true,Light-artifact and waveform-amplitude quality control
ephys_bs,pid,32425853-de5f-4e5d-8a73-fe1285893c7f,dcb443ef-f59f-4a46-9f5b-9b8ed5ac4e8a,32425853-de5f-4e5d-8a73-fe1285893c7f,probe01,alyx_record,probe_insertion_and_session,Alyx,true,PID-to-EID mapping and insertion metadata
