identifier_type,identifier,pipelines,figure_profiles,metadata_rows,mouse,eid,pid,probe_name
eid,ae095f0e-f4fa-413a-9559-d5398502a880,opto_behavior,,1,SWC_NM_106,ae095f0e-f4fa-413a-9559-d5398502a880,,
eid,ae7d982d-4f45-4e81-9dc3-5810f3004450,opto_behavior,,1,SWC_NM_065,ae7d982d-4f45-4e81-9dc3-5810f3004450,,
eid,ae981ae0-748d-4edc-9a6f-98ea1b417c34,opto_behavior,supp1_hemisphere_specific,1,SWC_NM_004,ae981ae0-748d-4edc-9a6f-98ea1b417c34,,
eid,aedf9c64-5605-4beb-8fb4-a2ef66ecd4b4,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_065,aedf9c64-5605-4beb-8fb4-a2ef66ecd4b4,,
eid,af0e43f5-d3a4-44af-9924-20eecff02744,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_053,af0e43f5-d3a4-44af-9924-20eecff02744,,
eid,af3b4d94-5129-4e5a-a143-1ed54e8f2dc8,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_109,af3b4d94-5129-4e5a-a143-1ed54e8f2dc8,,
eid,af6163b6-1427-4d72-8c78-831d30fffe2f,opto_behavior,,1,SWC_NM_049,af6163b6-1427-4d72-8c78-831d30fffe2f,,
eid,b002842b-7101-46e6-a585-72dc08e0265f,zapit,figure4_zapit_glmhmm,1,SWC_NM_058,b002842b-7101-46e6-a585-72dc08e0265f,,
eid,b0229669-5d43-4558-bcb3-3f11d23430d4,zapit,,1,SWC_NM_057,b0229669-5d43-4558-bcb3-3f11d23430d4,,
eid,b049230e-d30b-4458-bd89-dfc114f15869,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_083,b049230e-d30b-4458-bd89-dfc114f15869,,
eid,b05d84d0-ee90-478b-b172-02122295fad0,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_065,b05d84d0-ee90-478b-b172-02122295fad0,,
eid,b0734d14-c1c0-4291-94e6-96a5f7d7d86a,opto_behavior,,1,SWC_NM_042,b0734d14-c1c0-4291-94e6-96a5f7d7d86a,,
eid,b09b7f9b-4833-426c-b395-1599b2e015f9,opto_behavior,,1,SWC_NM_053,b09b7f9b-4833-426c-b395-1599b2e015f9,,
eid,b172e5f6-c6ce-455e-b6c8-819824013dd6,opto_behavior,supp1_hemisphere_specific,1,SWC_NM_113,b172e5f6-c6ce-455e-b6c8-819824013dd6,,
eid,b19c533d-e9ac-4dcf-bf21-8e936fe48df3,zapit,figure4_zapit_glmhmm,1,SWC_NM_091,b19c533d-e9ac-4dcf-bf21-8e936fe48df3,,
eid,b1b0a076-1527-4d1e-a714-27adbfff6219,opto_behavior,,1,SWC_NM_035,b1b0a076-1527-4d1e-a714-27adbfff6219,,
eid,b1dd1c50-6fbe-4f9b-8267-0b48a819c78e,opto_behavior,,1,SWC_NM_004,b1dd1c50-6fbe-4f9b-8267-0b48a819c78e,,
eid,b1f5abe0-8261-498c-a8e6-24381750da18,opto_behavior,supp1_hemisphere_specific,2,SWC_NM_018,b1f5abe0-8261-498c-a8e6-24381750da18,,
eid,b2c4bd2b-5c8e-4c18-8a4b-e8e9e49d1895,zapit,,1,SWC_NM_081,b2c4bd2b-5c8e-4c18-8a4b-e8e9e49d1895,,
eid,b2da6e36-e25c-4b2a-9937-2ab30003ac48,opto_behavior,,1,SWC_NM_010,b2da6e36-e25c-4b2a-9937-2ab30003ac48,,
eid,b3052281-b541-474e-8791-bc7594ec4a49,opto_behavior,supp1_hemisphere_specific,1,SWC_NM_113,b3052281-b541-474e-8791-bc7594ec4a49,,
eid,b31fbbd9-aa6d-445d-80c4-4d56adeea1a5,zapit,,1,SWC_NM_086,b31fbbd9-aa6d-445d-80c4-4d56adeea1a5,,
eid,b3571586-df64-4fef-a7fc-c29e5b2c8a2b,zapit,figure4_zapit_glmhmm,1,SWC_NM_085,b3571586-df64-4fef-a7fc-c29e5b2c8a2b,,
eid,b40f3329-6a02-4df7-9570-3d6fee26cb93,zapit,,1,SWC_NM_072,b40f3329-6a02-4df7-9570-3d6fee26cb93,,
eid,b44d3c9a-93f4-47e4-8f4f-45870519e80d,zapit,figure4_zapit_glmhmm,1,SWC_NM_082,b44d3c9a-93f4-47e4-8f4f-45870519e80d,,
eid,b482f991-a90b-44e3-bc6f-c7133e0188a0,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_101,b482f991-a90b-44e3-bc6f-c7133e0188a0,,
eid,b4cff50c-934f-4855-9aa3-9b04d989de59,opto_behavior,,1,SWC_NM_035,b4cff50c-934f-4855-9aa3-9b04d989de59,,
eid,b4dd0cff-3aed-4b74-973a-0a015cc2ad11,opto_behavior,supp1_hemisphere_specific,1,SWC_NM_018,b4dd0cff-3aed-4b74-973a-0a015cc2ad11,,
eid,b4fa0296-28ef-4e31-af9e-514e2537bb9c,opto_behavior,figure3_stn_glmhmm,1,SWC_NM_025,b4fa0296-28ef-4e31-af9e-514e2537bb9c,,
eid,b505a85c-9612-4f75-b64f-33722f94b7c7,zapit,,1,SWC_NM_072,b505a85c-9612-4f75-b64f-33722f94b7c7,,
eid,b55d70f1-a56e-4f1c-9b93-bd2c95325d5d,opto_behavior,supp1_hemisphere_specific,1,SWC_NM_103,b55d70f1-a56e-4f1c-9b93-bd2c95325d5d,,
eid,b5bfa109-109b-446a-b047-97261872a430,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_108,b5bfa109-109b-446a-b047-97261872a430,,
eid,b61091b1-96b4-4571-a501-bab7a04e36e5,opto_behavior,,1,SWC_NM_110,b61091b1-96b4-4571-a501-bab7a04e36e5,,
eid,b64467f6-0fb9-4d77-8c97-eacb3a15dffe,opto_behavior,figure3_stn_glmhmm,1,SWC_NM_024,b64467f6-0fb9-4d77-8c97-eacb3a15dffe,,
eid,b6de331a-495a-42b3-b029-ee743a99ac10,opto_behavior,,1,SWC_NM_026,b6de331a-495a-42b3-b029-ee743a99ac10,,
eid,b6e5583d-b69d-4658-b665-9b2a038a77c8,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_083,b6e5583d-b69d-4658-b665-9b2a038a77c8,,
eid,b6f80439-98e6-41cf-a7e8-7216b1d93feb,opto_behavior,,1,SWC_NM_025,b6f80439-98e6-41cf-a7e8-7216b1d93feb,,
eid,b754992d-ac3a-477f-a4d9-421e10f34681,opto_behavior,figure3_stn_glmhmm,1,SWC_NM_024,b754992d-ac3a-477f-a4d9-421e10f34681,,
eid,b759d11f-e9ab-414a-9363-996c140a9503,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_099,b759d11f-e9ab-414a-9363-996c140a9503,,
eid,b7651593-5549-4e7a-b006-4c7eb5267529,opto_behavior,,1,SWC_NM_111,b7651593-5549-4e7a-b006-4c7eb5267529,,
eid,b786c122-24f7-4fe9-ac1f-269fa1c517cb,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_107,b786c122-24f7-4fe9-ac1f-269fa1c517cb,,
eid,b7b8153b-a6b5-4bab-9759-130e71a777d1,opto_behavior,figure1_zi_glmhmm,2,SWC_NM_022,b7b8153b-a6b5-4bab-9759-130e71a777d1,,
eid,b7fd4cba-2bd2-4e36-8bd1-13832cc91fdd,zapit,figure4_zapit_glmhmm,1,SWC_NM_090,b7fd4cba-2bd2-4e36-8bd1-13832cc91fdd,,
eid,b872338e-baf4-408e-a1a2-6cc11cb825b8,opto_behavior,,1,SWC_NM_049,b872338e-baf4-408e-a1a2-6cc11cb825b8,,
eid,b8bbf15b-115c-495a-86b4-818bbacb39fe,opto_behavior,,1,SWC_NM_035,b8bbf15b-115c-495a-86b4-818bbacb39fe,,
eid,b8f6a17f-5965-4ee3-98ac-60be1504ba04,zapit,figure4_zapit_glmhmm,1,SWC_NM_071,b8f6a17f-5965-4ee3-98ac-60be1504ba04,,
eid,b9144091-420f-4a4b-b896-002d65fa07d0,zapit,figure4_zapit_glmhmm,1,SWC_NM_082,b9144091-420f-4a4b-b896-002d65fa07d0,,
eid,b9186c7c-d5e0-481e-81b4-6d854e54ef63,opto_behavior,,1,SWC_NM_110,b9186c7c-d5e0-481e-81b4-6d854e54ef63,,
eid,b97d421b-96d8-46bf-bb79-0b89761a5237,opto_behavior,,1,SWC_NM_110,b97d421b-96d8-46bf-bb79-0b89761a5237,,
eid,b9e4878b-1dbb-49d3-909f-d1fe4475ff9a,opto_behavior,,1,SWC_NM_102,b9e4878b-1dbb-49d3-909f-d1fe4475ff9a,,
eid,ba0ac3a9-7ab0-4d1c-be3a-ddf593fd0241,opto_behavior,,1,SWC_NM_049,ba0ac3a9-7ab0-4d1c-be3a-ddf593fd0241,,
eid,ba25fc85-b7d3-44cb-9689-3c0b2f761416,opto_behavior,figure1_zi_glmhmm,1,SWC_NM_104,ba25fc85-b7d3-44cb-9689-3c0b2f761416,,
eid,ba7bbd72-c41a-4dbd-9992-4a51489f4289,opto_behavior,,2,SWC_NM_003,ba7bbd72-c41a-4dbd-9992-4a51489f4289,,
eid,babbd6b0-dbab-4598-87d4-00b4c723ad3e,opto_behavior,,1,SWC_NM_049,babbd6b0-dbab-4598-87d4-00b4c723ad3e,,
eid,bacfcc69-bc68-4086-b131-78ce43db1f10,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_108,bacfcc69-bc68-4086-b131-78ce43db1f10,,
eid,bae55a88-eb85-4d24-9621-6a99e2bb71e8,zapit,figure4_zapit_glmhmm,1,SWC_NM_090,bae55a88-eb85-4d24-9621-6a99e2bb71e8,,
eid,bb16ba38-34f1-452c-84a5-ca910b49b2cb,zapit,figure4_zapit_glmhmm,1,SWC_NM_058,bb16ba38-34f1-452c-84a5-ca910b49b2cb,,
eid,bb3a4433-65db-4640-8690-5bbc81ef8d49,opto_behavior,figure1_zi_glmhmm,1,SWC_NM_003,bb3a4433-65db-4640-8690-5bbc81ef8d49,,
eid,bb590645-fd17-4025-84e5-e65d3ef948ea,opto_behavior,,1,SWC_NM_025,bb590645-fd17-4025-84e5-e65d3ef948ea,,
eid,bb70f30c-261e-48f7-8bc0-99b1bc84f8f9,opto_behavior,,1,SWC_NM_110,bb70f30c-261e-48f7-8bc0-99b1bc84f8f9,,
eid,bbb93ef8-8439-4515-96a1-776c797bb7d8,opto_behavior,,1,SWC_NM_022,bbb93ef8-8439-4515-96a1-776c797bb7d8,,
eid,bbe8ea3d-b942-4d56-b281-baed2f3d3143,opto_behavior,figure1_snr_glmhmm;supp1_glmhmm_states;supp1_hemisphere_specific;supp1_snr_no_glmhmm,2,SWC_NM_096,bbe8ea3d-b942-4d56-b281-baed2f3d3143,,
eid,bbecd194-0be4-4acc-9b11-e4d8395db0a8,opto_behavior,figure1_zi_glmhmm,1,SWC_NM_104,bbecd194-0be4-4acc-9b11-e4d8395db0a8,,
eid,bc1d5d38-e056-4cf7-91c5-6af3dbc44b4f,zapit,figure4_zapit_glmhmm,1,SWC_NM_090,bc1d5d38-e056-4cf7-91c5-6af3dbc44b4f,,
eid,bc3b3cb8-e526-4d30-bfcb-1e5320938009,zapit,figure4_zapit_glmhmm,1,SWC_NM_082,bc3b3cb8-e526-4d30-bfcb-1e5320938009,,
eid,bc467278-6c15-488c-8113-2c21f0201d09,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_089,bc467278-6c15-488c-8113-2c21f0201d09,,
eid,bc5cc639-7ea2-4f25-be88-70f7e81e5d4e,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_099,bc5cc639-7ea2-4f25-be88-70f7e81e5d4e,,
eid,bca63bed-244c-4cb6-b173-26661d02e901,opto_behavior,figure3_stn_glmhmm,1,SWC_NM_024,bca63bed-244c-4cb6-b173-26661d02e901,,
eid,bcb9118d-7428-424c-808f-eb0914c687f4,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_087,bcb9118d-7428-424c-808f-eb0914c687f4,,
eid,bd6bbfe0-0390-4d1a-b132-127e82e98e09,zapit,figure4_zapit_glmhmm,1,SWC_NM_071,bd6bbfe0-0390-4d1a-b132-127e82e98e09,,
eid,bd8d53d9-c829-4124-8577-eb9bcb7263f6,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_089,bd8d53d9-c829-4124-8577-eb9bcb7263f6,,
eid,bd9b8aa3-e80a-4d6c-8845-f293b59b9e94,zapit,figure4_zapit_glmhmm,1,SWC_NM_082,bd9b8aa3-e80a-4d6c-8845-f293b59b9e94,,
eid,bdb9743e-77c4-44b9-947d-a2ad1e9862e2,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_101,bdb9743e-77c4-44b9-947d-a2ad1e9862e2,,
eid,be1b5f79-1d0c-4156-bb85-d659639c5f0d,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_065,be1b5f79-1d0c-4156-bb85-d659639c5f0d,,
eid,be392f15-acc6-4f9c-ab8d-03dc7c09dd77,opto_behavior,supp1_hemisphere_specific,1,SWC_NM_096,be392f15-acc6-4f9c-ab8d-03dc7c09dd77,,
eid,be50456b-7477-4638-887e-a8895e34b7b2,opto_behavior,,1,SWC_NM_036,be50456b-7477-4638-887e-a8895e34b7b2,,
eid,be7b5af4-be82-4be4-903d-678c59d8d365,opto_behavior,,1,SWC_NM_008,be7b5af4-be82-4be4-903d-678c59d8d365,,
eid,beccfebc-956e-4265-abb9-be74704bd930,opto_behavior,figure1_zi_glmhmm,1,SWC_NM_111,beccfebc-956e-4265-abb9-be74704bd930,,
eid,bef903f8-fedb-42b7-83e7-c06446bb766b,opto_behavior,,2,SWC_NM_036,bef903f8-fedb-42b7-83e7-c06446bb766b,,
eid,bef93e88-35dd-493d-86d0-48302a8a5953,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_087,bef93e88-35dd-493d-86d0-48302a8a5953,,
eid,bf0ce134-b9fd-45e1-aec0-505abfefdd49,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_087,bf0ce134-b9fd-45e1-aec0-505abfefdd49,,
eid,bf4ec174-84fc-432c-808a-f2ad01ace010,opto_behavior,,1,SWC_NM_110,bf4ec174-84fc-432c-808a-f2ad01ace010,,
eid,bf81a0a2-8b27-4fc7-9d6f-684063d8c75e,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_083,bf81a0a2-8b27-4fc7-9d6f-684063d8c75e,,
eid,bfa34f53-058a-4516-8f96-a8fcb04ade1d,zapit,figure4_zapit_glmhmm,1,SWC_NM_072,bfa34f53-058a-4516-8f96-a8fcb04ade1d,,
eid,bfeae9f2-be48-4b06-bcfd-9ed48da0b493,zapit,figure4_zapit_glmhmm,1,SWC_NM_072,bfeae9f2-be48-4b06-bcfd-9ed48da0b493,,
eid,bff9e217-49fa-4037-9895-0de60696d92f,zapit,figure4_zapit_glmhmm,1,SWC_NM_085,bff9e217-49fa-4037-9895-0de60696d92f,,
eid,c0892faa-519e-430f-9b40-992b09fd618a,opto_behavior,,1,SWC_NM_025,c0892faa-519e-430f-9b40-992b09fd618a,,
eid,c0b113eb-6de8-4606-a910-7adb14004af4,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_065,c0b113eb-6de8-4606-a910-7adb14004af4,,
eid,c0dd7673-0673-4ac1-b3ce-0e1b9bc6ec05,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_101,c0dd7673-0673-4ac1-b3ce-0e1b9bc6ec05,,
eid,c0e0f994-7f1f-4c71-a781-9843f034ef50,opto_behavior,,1,SWC_NM_035,c0e0f994-7f1f-4c71-a781-9843f034ef50,,
eid,c0efd96b-8a4c-4eaf-b5d6-281f6dae4b7e,zapit,figure4_zapit_glmhmm,1,SWC_NM_082,c0efd96b-8a4c-4eaf-b5d6-281f6dae4b7e,,
eid,c1095784-72f3-406b-b0d3-83fd7e305988,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_099,c1095784-72f3-406b-b0d3-83fd7e305988,,
eid,c11808b2-e37f-4e32-8557-4e5789356d90,zapit,,1,SWC_NM_085,c11808b2-e37f-4e32-8557-4e5789356d90,,
eid,c118dbfb-39ec-4ef8-9ed1-959748b4192e,zapit,figure4_zapit_glmhmm,1,SWC_NM_071,c118dbfb-39ec-4ef8-9ed1-959748b4192e,,
eid,c11d4536-8b6d-4815-bdff-8053256a75b7,zapit,figure4_zapit_glmhmm,1,SWC_NM_085,c11d4536-8b6d-4815-bdff-8053256a75b7,,
eid,c13b4708-6f17-4c0f-ae1f-9ad27ed70a47,zapit,,1,SWC_NM_071,c13b4708-6f17-4c0f-ae1f-9ad27ed70a47,,
eid,c18f821b-eb37-440e-9f89-07f0aada683d,zapit,,1,SWC_NM_085,c18f821b-eb37-440e-9f89-07f0aada683d,,
eid,c192f964-f05d-49cf-89c1-ab36f358d282,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_099,c192f964-f05d-49cf-89c1-ab36f358d282,,
eid,c1f650d5-fee2-4ec1-8ed4-d7bb4ce3cb0c,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_065,c1f650d5-fee2-4ec1-8ed4-d7bb4ce3cb0c,,
eid,c23de770-6f3c-41a8-b0c6-8c11389042c4,zapit,,1,SWC_NM_086,c23de770-6f3c-41a8-b0c6-8c11389042c4,,
eid,c279da4e-2a82-4ff4-8b00-812ee5c014ea,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_073,c279da4e-2a82-4ff4-8b00-812ee5c014ea,,
eid,c295ed7e-dcf7-4e42-b0ef-661df88c9bb5,opto_behavior,,1,SWC_NM_106,c295ed7e-dcf7-4e42-b0ef-661df88c9bb5,,
eid,c2a819bb-0cdf-4f91-8646-d227f65f6c78,opto_behavior,,1,SWC_NM_035,c2a819bb-0cdf-4f91-8646-d227f65f6c78,,
eid,c2c3cc18-e125-42e3-b2ac-fc6b6e1e70b8,opto_behavior,,1,SWC_NM_036,c2c3cc18-e125-42e3-b2ac-fc6b6e1e70b8,,
eid,c2ea4acb-bb23-4609-a0f9-d316875a79fb,zapit,,1,SWC_NM_086,c2ea4acb-bb23-4609-a0f9-d316875a79fb,,
eid,c3065b9f-46c3-4bff-84f4-1652c2e22a51,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_107,c3065b9f-46c3-4bff-84f4-1652c2e22a51,,
eid,c34237da-348a-429e-830c-f881553f901e,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_065,c34237da-348a-429e-830c-f881553f901e,,
eid,c34afa9d-872c-4237-b585-62dac85b333a,opto_behavior,figure1_snr_glmhmm;supp1_glmhmm_states;supp1_hemisphere_specific;supp1_snr_no_glmhmm,1,SWC_NM_096,c34afa9d-872c-4237-b585-62dac85b333a,,
eid,c431b9fc-512f-4bba-b5a5-0891fff5fce6,opto_behavior,,1,SWC_NM_110,c431b9fc-512f-4bba-b5a5-0891fff5fce6,,
eid,c44751ce-3ef1-4fb1-9744-a8f6ac4b28ac,opto_behavior,figure1_zi_glmhmm,1,SWC_NM_010,c44751ce-3ef1-4fb1-9744-a8f6ac4b28ac,,
eid,c47c69bf-20b9-4b2e-907f-6e25798fa08f,opto_behavior,,1,SWC_NM_102,c47c69bf-20b9-4b2e-907f-6e25798fa08f,,
eid,c48a16d9-3532-4812-8a79-debc28a83b01,zapit,figure4_zapit_glmhmm,1,SWC_NM_071,c48a16d9-3532-4812-8a79-debc28a83b01,,
eid,c4910490-89bb-44ac-93f7-d3cf685d9286,opto_behavior,figure1_zi_glmhmm,1,SWC_NM_104,c4910490-89bb-44ac-93f7-d3cf685d9286,,
eid,c4f246b4-454c-4d42-9e4a-daf2c92b7787,opto_behavior,,1,SWC_NM_025,c4f246b4-454c-4d42-9e4a-daf2c92b7787,,
eid,c5438bf2-631a-4021-b501-2c9adbddb238,zapit,,1,SWC_NM_086,c5438bf2-631a-4021-b501-2c9adbddb238,,
eid,c558a4bd-0960-49c4-94ec-7964168a05a7,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_053,c558a4bd-0960-49c4-94ec-7964168a05a7,,
eid,c5649fc0-3867-4616-8068-e4f2f198ab60,zapit,figure4_zapit_glmhmm,1,SWC_NM_086,c5649fc0-3867-4616-8068-e4f2f198ab60,,
eid,c684a122-d976-458f-a101-23e772abfbc8,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_100,c684a122-d976-458f-a101-23e772abfbc8,,
eid,c6e05a2f-6500-4d42-a317-7a2398e3c0f0,zapit,figure4_zapit_glmhmm,1,SWC_NM_082,c6e05a2f-6500-4d42-a317-7a2398e3c0f0,,
eid,c70d6be4-a6b0-43e1-8dad-4112e421786d,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_065,c70d6be4-a6b0-43e1-8dad-4112e421786d,,
eid,c721f67a-4fed-423b-8480-4d17e59d4800,zapit,figure4_zapit_glmhmm,1,SWC_NM_081,c721f67a-4fed-423b-8480-4d17e59d4800,,
eid,c7301a1f-5bd0-4606-8b7d-f6580672e562,zapit,figure4_zapit_glmhmm,1,SWC_NM_071,c7301a1f-5bd0-4606-8b7d-f6580672e562,,
eid,c82ceab1-ad8f-42aa-bb2d-c9594315d2cd,opto_behavior,figure3_stn_glmhmm,1,SWC_NM_024,c82ceab1-ad8f-42aa-bb2d-c9594315d2cd,,
eid,c88820b6-e3cd-44b2-bd98-2d0ccfb8d8ab,zapit,figure4_zapit_glmhmm,1,SWC_NM_082,c88820b6-e3cd-44b2-bd98-2d0ccfb8d8ab,,
eid,c8aa5aec-d45c-4074-b8c4-47b42d1b2b8e,opto_behavior,,1,SWC_NM_104,c8aa5aec-d45c-4074-b8c4-47b42d1b2b8e,,
eid,c8ce5eb7-0773-4eaf-8ae2-e440183c831d,zapit,figure4_zapit_glmhmm,1,SWC_NM_086,c8ce5eb7-0773-4eaf-8ae2-e440183c831d,,
eid,c90780f1-9304-4bcf-b74b-6ec9cae581ad,opto_behavior,supp1_hemisphere_specific,1,SWC_NM_004,c90780f1-9304-4bcf-b74b-6ec9cae581ad,,
eid,c908300c-d600-4b0b-baea-27e427a1722c,zapit,,1,SWC_NM_082,c908300c-d600-4b0b-baea-27e427a1722c,,
eid,c9f6d00a-b6ca-4d83-a1fd-6082453445ee,opto_behavior,,1,SWC_NM_003,c9f6d00a-b6ca-4d83-a1fd-6082453445ee,,
eid,ca25b543-07cf-4701-a2a4-7139a5ed28c7,zapit,,1,SWC_NM_086,ca25b543-07cf-4701-a2a4-7139a5ed28c7,,
eid,ca498612-10c7-4921-b394-87259e6ca735,opto_behavior,,1,SWC_NM_043,ca498612-10c7-4921-b394-87259e6ca735,,
eid,ca58a8db-8817-4cd0-acb8-1712191949a7,zapit,,1,SWC_NM_071,ca58a8db-8817-4cd0-acb8-1712191949a7,,
eid,ca97595c-1ae9-4bf5-8703-4368abe28c9e,opto_behavior,supp1_hemisphere_specific,1,SWC_NM_016,ca97595c-1ae9-4bf5-8703-4368abe28c9e,,
eid,cab61256-6121-4c99-b894-25c41293d9e8,opto_behavior,supp1_hemisphere_specific,1,SWC_NM_103,cab61256-6121-4c99-b894-25c41293d9e8,,
eid,cab9a767-05b4-4033-b074-225db0d37221,opto_behavior,figure3_stn_glmhmm,1,SWC_NM_026,cab9a767-05b4-4033-b074-225db0d37221,,
eid,cb124905-f035-4b45-acc6-5eefd06f695b,opto_behavior,,1,SWC_NM_022,cb124905-f035-4b45-acc6-5eefd06f695b,,
eid,cb16969f-fdf4-48a9-a32f-790d4abca59e,opto_behavior,,1,SWC_NM_102,cb16969f-fdf4-48a9-a32f-790d4abca59e,,
eid,cb64de66-f749-4664-b9d3-d26489e271e1,zapit,,1,SWC_NM_072,cb64de66-f749-4664-b9d3-d26489e271e1,,
eid,cb8f7026-175b-4386-97ae-46858a721197,opto_behavior,,2,SWC_NM_024,cb8f7026-175b-4386-97ae-46858a721197,,
eid,cbc8839b-9820-4f63-bf3b-b05ec6d8b939,zapit,figure4_zapit_glmhmm,1,SWC_NM_082,cbc8839b-9820-4f63-bf3b-b05ec6d8b939,,
eid,cc14dbaf-300b-4df5-8fba-edb4b4b06cf8,opto_behavior,,2,SWC_NM_016,cc14dbaf-300b-4df5-8fba-edb4b4b06cf8,,
eid,cc161745-bc5f-437f-9e4d-aaa5f60cedb3,zapit,figure4_zapit_glmhmm,1,SWC_NM_082,cc161745-bc5f-437f-9e4d-aaa5f60cedb3,,
eid,cc800aa2-768a-4ca3-8710-99a9fa1d2e79,opto_behavior,supp1_hemisphere_specific,1,SWC_NM_016,cc800aa2-768a-4ca3-8710-99a9fa1d2e79,,
eid,cc930af5-0246-4eb7-ae73-0c825fc035ed,zapit,figure4_zapit_glmhmm,1,SWC_NM_081,cc930af5-0246-4eb7-ae73-0c825fc035ed,,
eid,ccf42b1c-8ed4-4265-afe6-2afb25d10d08,opto_behavior,supp1_hemisphere_specific,1,SWC_NM_012,ccf42b1c-8ed4-4265-afe6-2afb25d10d08,,
eid,cd14cece-cef0-4fc7-aafa-1664898cf145,zapit,figure4_zapit_glmhmm,1,SWC_NM_072,cd14cece-cef0-4fc7-aafa-1664898cf145,,
eid,cd1b600d-00e2-4542-a94e-1864237342ac,zapit,figure4_zapit_glmhmm,1,SWC_NM_082,cd1b600d-00e2-4542-a94e-1864237342ac,,
eid,cd998125-3ee8-4b01-b362-66e9f82d0ab8,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_065,cd998125-3ee8-4b01-b362-66e9f82d0ab8,,
eid,cdbc2205-9717-400d-8b0b-1d20f81e42e3,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_101,cdbc2205-9717-400d-8b0b-1d20f81e42e3,,
eid,ce39afdf-d31e-48aa-a325-5aa925b33d27,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_109,ce39afdf-d31e-48aa-a325-5aa925b33d27,,
eid,ce6be632-7986-4e05-b2c3-231d459d4dc4,opto_behavior,,1,SWC_NM_026,ce6be632-7986-4e05-b2c3-231d459d4dc4,,
eid,ce8d7b48-22a6-4b8d-b3ca-19101174f1e1,zapit,figure4_zapit_glmhmm,1,SWC_NM_082,ce8d7b48-22a6-4b8d-b3ca-19101174f1e1,,
eid,cf2b1b1c-f7bc-4c54-8845-2ef923f5b67d,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_087,cf2b1b1c-f7bc-4c54-8845-2ef923f5b67d,,
eid,cf3a1d93-486a-4f76-99bd-41539d29c4d3,opto_behavior,,1,SWC_NM_036,cf3a1d93-486a-4f76-99bd-41539d29c4d3,,
eid,cf7163c1-fbde-450e-885f-b57c2d5a8b08,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_109,cf7163c1-fbde-450e-885f-b57c2d5a8b08,,
eid,cf77ab3e-a8f9-44e0-8109-620bd6fd7a09,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_100,cf77ab3e-a8f9-44e0-8109-620bd6fd7a09,,
eid,cf88dc0a-9ae1-49a6-a86e-4cda25810c6d,zapit,figure4_zapit_glmhmm,1,SWC_NM_072,cf88dc0a-9ae1-49a6-a86e-4cda25810c6d,,
eid,cf9db26e-5a55-4838-b853-340a70c6ca45,opto_behavior,,1,SWC_NM_022,cf9db26e-5a55-4838-b853-340a70c6ca45,,
eid,cfce8001-7886-4a62-9c0a-371fcbc95eb7,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_073,cfce8001-7886-4a62-9c0a-371fcbc95eb7,,
eid,cfde78ae-0d8f-4a06-9e7f-8fe9fe7d1813,opto_behavior,figure1_snr_glmhmm;supp1_glmhmm_states;supp1_hemisphere_specific;supp1_snr_no_glmhmm,1,SWC_NM_018,cfde78ae-0d8f-4a06-9e7f-8fe9fe7d1813,,
